ID,SHAPE_TYPE
58229,blank
58230,circle
58231,star
58232,circle
58233,star
58234,blank
58235,square
58236,star
58237,blank
58238,blank
58239,circle
58240,blank
58241,blank
58242,square
58243,square
58244,circle
58245,blank
58246,square
58247,square
58248,circle
58249,blank
58250,circle
58251,circle
58252,circle
58253,square
58254,star
58255,blank
58256,star
58257,square
58258,circle
58259,square
58260,blank
58261,blank
58262,star
58263,blank
58264,square
58265,blank
58266,circle
58267,star
58268,blank
58269,star
58270,star
58271,square
58272,blank
58273,star
58274,circle
58275,square
58276,circle
58277,blank
58278,blank
58279,square
58280,circle
58281,star
58282,square
58283,blank
58284,square
58285,star
58286,blank
58287,circle
58288,square
58289,blank
58290,square
58291,blank
58292,square
58293,circle
58294,square
58295,star
58296,star
58297,circle
58298,blank
58299,blank
58300,star
58301,blank
58302,blank
58303,star
58304,blank
58305,circle
58306,star
58307,square
58308,blank
58309,blank
58310,square
58311,blank
58312,square
58313,blank
58314,square
58315,square
58316,star
58317,blank
58318,blank
58319,blank
58320,star
58321,square
58322,blank
58323,star
58324,star
58325,square
58326,blank
58327,star
58328,circle
58329,square
58330,star
58331,circle
58332,star
58333,blank
58334,square
58335,square
58336,blank
58337,square
58338,blank
58339,blank
58340,circle
58341,circle
58342,circle
58343,circle
58344,circle
58345,square
58346,star
58347,blank
58348,star
58349,star
58350,blank
58351,circle
58352,star
58353,blank
58354,blank
58355,circle
58356,blank
58357,blank
58358,blank
58359,blank
58360,blank
58361,blank
58362,star
58363,blank
58364,circle
58365,blank
58366,square
58367,star
58368,blank
58369,circle
58370,square
58371,square
58372,square
58373,star
58374,circle
58375,star
58376,square
58377,circle
58378,circle
58379,circle
58380,square
58381,blank
58382,circle
58383,blank
58384,square
58385,blank
58386,blank
58387,star
58388,blank
58389,square
58390,blank
58391,blank
58392,square
58393,blank
58394,circle
58395,square
58396,blank
58397,star
58398,blank
58399,circle
58400,blank
58401,square
58402,blank
58403,circle
58404,blank
58405,blank
58406,square
58407,square
58408,blank
58409,blank
58410,circle
58411,star
58412,blank
58413,star
58414,circle
58415,circle
58416,blank
58417,square
58418,circle
58419,star
58420,square
58421,star
58422,circle
58423,circle
58424,star
58425,circle
58426,blank
58427,star
58428,square
58429,blank
58430,blank
58431,blank
58432,blank
58433,blank
58434,star
58435,square
58436,square
58437,blank
58438,circle
58439,blank
58440,circle
58441,star
58442,circle
58443,blank
58444,blank
58445,blank
58446,circle
58447,circle
58448,square
58449,star
58450,square
58451,blank
58452,circle
58453,square
58454,star
58455,blank
58456,square
58457,star
58458,blank
58459,blank
58460,blank
58461,star
58462,blank
58463,blank
58464,star
58465,blank
58466,blank
58467,circle
58468,blank
58469,blank
58470,blank
58471,star
58472,blank
58473,blank
58474,star
58475,circle
58476,blank
58477,circle
58478,blank
58479,blank
58480,circle
58481,star
58482,circle
58483,circle
58484,blank
58485,blank
58486,star
58487,blank
58488,circle
58489,circle
58490,star
58491,blank
58492,star
58493,square
58494,square
58495,blank
58496,star
58497,square
58498,square
58499,circle
58500,star
58501,blank
58502,blank
58503,square
58504,blank
58505,blank
58506,square
58507,circle
58508,star
58509,circle
58510,blank
58511,star
58512,star
58513,blank
58514,blank
58515,circle
58516,circle
58517,blank
58518,star
58519,blank
58520,blank
58521,circle
58522,star
58523,star
58524,blank
58525,circle
58526,circle
58527,square
58528,square
58529,blank
58530,circle
58531,star
58532,star
58533,star
58534,star
58535,blank
58536,star
58537,circle
58538,circle
58539,circle
58540,star
58541,circle
58542,star
58543,circle
58544,blank
58545,blank
58546,circle
58547,star
58548,star
58549,blank
58550,circle
58551,blank
58552,square
58553,circle
58554,blank
58555,circle
58556,star
58557,blank
58558,blank
58559,star
58560,square
58561,blank
58562,circle
58563,blank
58564,square
58565,blank
58566,square
58567,star
58568,star
58569,circle
58570,blank
58571,star
58572,square
58573,circle
58574,square
58575,blank
58576,blank
58577,square
58578,circle
58579,blank
58580,square
58581,circle
58582,square
58583,blank
58584,square
58585,star
58586,star
58587,square
58588,star
58589,star
58590,blank
58591,star
58592,star
58593,blank
58594,blank
58595,star
58596,blank
58597,circle
58598,square
58599,blank
58600,star
58601,circle
58602,circle
58603,star
58604,square
58605,blank
58606,star
58607,star
58608,circle
58609,blank
58610,square
58611,circle
58612,circle
58613,circle
58614,star
58615,blank
58616,blank
58617,square
58618,circle
58619,star
58620,star
58621,square
58622,blank
58623,circle
58624,blank
58625,circle
58626,blank
58627,blank
58628,star
58629,square
58630,star
58631,square
58632,blank
58633,square
58634,blank
58635,square
58636,blank
58637,star
58638,blank
58639,square
58640,circle
58641,star
58642,square
58643,circle
58644,square
58645,star
58646,blank
58647,blank
58648,circle
58649,blank
58650,blank
58651,blank
58652,circle
58653,blank
58654,circle
58655,star
58656,star
58657,blank
58658,circle
58659,star
58660,star
58661,circle
58662,star
58663,blank
58664,blank
58665,star
58666,star
58667,circle
58668,blank
58669,blank
58670,blank
58671,star
58672,blank
58673,square
58674,circle
58675,blank
58676,square
58677,blank
58678,circle
58679,star
58680,blank
58681,star
58682,circle
58683,square
58684,star
58685,square
58686,circle
58687,star
58688,blank
58689,blank
58690,blank
58691,blank
58692,square
58693,blank
58694,blank
58695,blank
58696,square
58697,square
58698,star
58699,blank
58700,circle
58701,circle
58702,circle
58703,star
58704,square
58705,star
58706,square
58707,blank
58708,blank
58709,square
58710,circle
58711,circle
58712,circle
58713,blank
58714,blank
58715,circle
58716,blank
58717,blank
58718,circle
58719,star
58720,blank
58721,star
58722,blank
58723,circle
58724,square
58725,blank
58726,blank
58727,blank
58728,square
58729,blank
58730,circle
58731,star
58732,blank
58733,star
58734,circle
58735,star
58736,circle
58737,star
58738,circle
58739,blank
58740,circle
58741,square
58742,circle
58743,blank
58744,star
58745,square
58746,star
58747,circle
58748,circle
58749,square
58750,circle
58751,blank
58752,square
58753,circle
58754,star
58755,blank
58756,circle
58757,star
58758,blank
58759,blank
58760,square
58761,circle
58762,blank
58763,star
58764,circle
58765,star
58766,blank
58767,blank
58768,circle
58769,blank
58770,square
58771,circle
58772,blank
58773,star
58774,circle
58775,star
58776,blank
58777,star
58778,blank
58779,blank
58780,blank
58781,circle
58782,blank
58783,blank
58784,star
58785,square
58786,square
58787,square
58788,circle
58789,blank
58790,star
58791,circle
58792,circle
58793,blank
58794,square
58795,star
58796,square
58797,blank
58798,square
58799,square
58800,square
58801,blank
58802,blank
58803,blank
58804,blank
58805,blank
58806,circle
58807,circle
58808,blank
58809,circle
58810,blank
58811,circle
58812,circle
58813,square
58814,star
58815,blank
58816,circle
58817,blank
58818,blank
58819,star
58820,square
58821,blank
58822,blank
58823,star
58824,star
58825,circle
58826,circle
58827,circle
58828,square
58829,circle
58830,circle
58831,blank
58832,blank
58833,blank
58834,star
58835,square
58836,circle
58837,blank
58838,square
58839,square
58840,star
58841,blank
58842,circle
58843,star
58844,circle
58845,blank
58846,star
58847,square
58848,blank
58849,blank
58850,star
58851,star
58852,blank
58853,blank
58854,blank
58855,blank
58856,square
58857,blank
58858,circle
58859,star
58860,square
58861,blank
58862,circle
58863,square
58864,blank
58865,star
58866,blank
58867,star
58868,blank
58869,square
58870,circle
58871,star
58872,blank
58873,blank
58874,square
58875,blank
58876,star
58877,circle
58878,blank
58879,star
58880,circle
58881,square
58882,blank
58883,blank
58884,circle
58885,blank
58886,square
58887,circle
58888,star
58889,blank
58890,circle
58891,square
58892,blank
58893,blank
58894,square
58895,star
58896,blank
58897,blank
58898,star
58899,circle
58900,circle
58901,circle
58902,blank
58903,blank
58904,square
58905,circle
58906,circle
58907,square
58908,blank
58909,blank
58910,blank
58911,circle
58912,star
58913,square
58914,square
58915,square
58916,blank
58917,circle
58918,star
58919,blank
58920,star
58921,square
58922,square
58923,blank
58924,star
58925,circle
58926,star
58927,blank
58928,blank
58929,blank
58930,star
58931,blank
58932,star
58933,circle
58934,blank
58935,circle
58936,star
58937,blank
58938,square
58939,blank
58940,star
58941,star
58942,blank
58943,star
58944,blank
58945,blank
58946,blank
58947,star
58948,circle
58949,blank
58950,star
58951,star
58952,star
58953,circle
58954,star
58955,blank
58956,circle
58957,square
58958,square
58959,square
58960,star
58961,circle
58962,square
58963,blank
58964,square
58965,blank
58966,circle
58967,square
58968,circle
58969,blank
58970,blank
58971,square
58972,circle
58973,blank
58974,blank
58975,square
58976,star
58977,blank
58978,blank
58979,blank
58980,blank
58981,blank
58982,blank
58983,star
58984,circle
58985,blank
58986,star
58987,star
58988,square
58989,blank
58990,square
58991,star
58992,blank
58993,star
58994,blank
58995,blank
58996,blank
58997,square
58998,star
58999,square
59000,star
59001,star
59002,circle
59003,star
59004,blank
59005,square
59006,blank
59007,blank
59008,square
59009,blank
59010,square
59011,blank
59012,circle
59013,blank
59014,blank
59015,blank
59016,blank
59017,square
59018,square
59019,star
59020,circle
59021,circle
59022,circle
59023,square
59024,circle
59025,blank
59026,star
59027,square
59028,square
59029,circle
59030,blank
59031,square
59032,blank
59033,star
59034,star
59035,star
59036,square
59037,star
59038,star
59039,square
59040,circle
59041,blank
59042,blank
59043,square
59044,circle
59045,blank
59046,blank
59047,square
59048,blank
59049,square
59050,blank
59051,square
59052,square
59053,star
59054,square
59055,circle
59056,square
59057,square
59058,circle
59059,blank
59060,blank
59061,blank
59062,blank
59063,blank
59064,circle
59065,square
59066,blank
59067,blank
59068,star
59069,blank
59070,circle
59071,blank
59072,square
59073,square
59074,blank
59075,blank
59076,circle
59077,circle
59078,star
59079,circle
59080,star
59081,blank
59082,blank
59083,blank
59084,blank
59085,blank
59086,blank
59087,circle
59088,star
59089,blank
59090,square
59091,circle
59092,blank
59093,star
59094,blank
59095,star
59096,blank
59097,circle
59098,circle
59099,blank
59100,blank
59101,star
59102,blank
59103,blank
59104,circle
59105,square
59106,square
59107,blank
59108,blank
59109,square
59110,square
59111,blank
59112,star
59113,blank
59114,star
59115,star
59116,blank
59117,star
59118,star
59119,star
59120,blank
59121,blank
59122,square
59123,blank
59124,circle
59125,star
59126,blank
59127,blank
59128,circle
59129,blank
59130,circle
59131,blank
59132,blank
59133,star
59134,blank
59135,square
59136,circle
59137,blank
59138,square
59139,square
59140,star
59141,star
59142,blank
59143,blank
59144,circle
59145,blank
59146,circle
59147,square
59148,square
59149,blank
59150,square
59151,blank
59152,square
59153,circle
59154,star
59155,star
59156,blank
59157,blank
59158,square
59159,blank
59160,star
59161,circle
59162,blank
59163,star
59164,square
59165,blank
59166,blank
59167,star
59168,square
59169,star
59170,circle
59171,square
59172,blank
59173,blank
59174,blank
59175,circle
59176,star
59177,blank
59178,blank
59179,blank
59180,blank
59181,star
59182,blank
59183,blank
59184,circle
59185,square
59186,circle
59187,circle
59188,circle
59189,blank
59190,blank
59191,star
59192,blank
59193,circle
59194,blank
59195,blank
59196,blank
59197,blank
59198,blank
59199,circle
59200,square
59201,square
59202,blank
59203,star
59204,star
59205,blank
59206,star
59207,circle
59208,blank
59209,star
59210,square
59211,blank
59212,star
59213,blank
59214,blank
59215,circle
59216,star
59217,square
59218,square
59219,square
59220,star
59221,square
59222,star
59223,blank
59224,square
59225,blank
59226,star
59227,square
59228,star
59229,star
59230,square
59231,blank
59232,star
59233,square
59234,star
59235,circle
59236,star
59237,blank
59238,circle
59239,blank
59240,blank
59241,circle
59242,star
59243,square
59244,circle
59245,star
59246,blank
59247,blank
59248,blank
59249,star
59250,blank
59251,blank
59252,star
59253,star
59254,square
59255,blank
59256,blank
59257,circle
59258,blank
59259,star
59260,star
59261,blank
59262,blank
59263,circle
59264,blank
59265,circle
59266,circle
59267,square
59268,star
59269,blank
59270,blank
59271,square
59272,blank
59273,star
59274,star
59275,square
59276,blank
59277,square
59278,blank
59279,circle
59280,blank
59281,blank
59282,circle
59283,circle
59284,square
59285,square
59286,blank
59287,square
59288,star
59289,circle
59290,star
59291,star
59292,star
59293,blank
59294,square
59295,blank
59296,blank
59297,square
59298,blank
59299,blank
59300,blank
59301,star
59302,square
59303,square
59304,star
59305,blank
59306,blank
59307,blank
59308,circle
59309,star
59310,circle
59311,blank
59312,star
59313,square
59314,circle
59315,blank
59316,blank
59317,star
59318,square
59319,blank
59320,blank
59321,star
59322,circle
59323,square
59324,square
59325,circle
59326,circle
59327,star
59328,circle
59329,circle
59330,star
59331,star
59332,blank
59333,square
59334,blank
59335,blank
59336,star
59337,blank
59338,blank
59339,blank
59340,square
59341,circle
59342,blank
59343,blank
59344,circle
59345,star
59346,blank
59347,blank
59348,star
59349,star
59350,square
59351,blank
59352,circle
59353,square
59354,star
59355,blank
59356,star
59357,star
59358,square
59359,circle
59360,square
59361,blank
59362,square
59363,blank
59364,circle
59365,blank
59366,star
59367,blank
59368,blank
59369,star
59370,blank
59371,circle
59372,circle
59373,square
59374,square
59375,circle
59376,circle
59377,square
59378,star
59379,circle
59380,star
59381,blank
59382,circle
59383,blank
59384,blank
59385,star
59386,blank
59387,star
59388,blank
59389,star
59390,square
59391,blank
59392,square
59393,star
59394,circle
59395,circle
59396,blank
59397,circle
59398,blank
59399,blank
59400,square
59401,circle
59402,star
59403,star
59404,circle
59405,circle
59406,blank
59407,blank
59408,star
59409,circle
59410,star
59411,square
59412,blank
59413,star
59414,circle
59415,star
59416,circle
59417,star
59418,circle
59419,star
59420,blank
59421,blank
59422,circle
59423,square
